system:index,B11,B11_B12,B11_B12_change,B11_B12_wet,B11_change,B11_wet,B12,B12_change,B12_wet,B2,B2_change,B2_wet,B3,B3_change,B3_wet,B4,B4_B3,B4_B3_change,B4_B3_wet,B4_change,B4_wet,B8,B8_B4,B8_B4_change,B8_B4_wet,B8_change,B8_wet,NDVI,NDVI_change,NDVI_wet,elevation,region_id,slope,.geo
0000000000000000016e_0,0.2575,1.3994565,0.41925701,1.8187135,-0.03979999,0.2177,0.184,-0.0643,0.1197,0.1288,-0.011900008,0.1169,0.1164,-0.0172,0.0992,0.1349,1.1589347,-0.2758702,0.8830645,-0.047300003,0.0876,0.1847,1.3691623,1.2233034,2.5924656,0.042400002,0.2271,0.15581976,0.28745955,0.44327933,514,3,3.0270336,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.52015778457645,15.277153963614436]}"
0000000000000000016f_0,0.1882,1.4355453,0.71872455,2.15427,-0.0318,0.1564,0.1311,-0.0585,0.0726,0.1167,-0.008699998,0.108,0.0995,-0.0066,0.0929,0.1045,1.0502512,-0.30967,0.7405813,-0.0357,0.0688,0.1501,1.4363636,1.7453223,3.181686,0.0688,0.2189,0.17910443,0.34261957,0.521724,568,3,7.5018334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.40957517310135,15.167290004366619]}"
00000000000000000170_0,0.19265,1.2907873,0.45863792,1.7494252,-0.0024000108,0.19025,0.14925,-0.0405,0.10875,0.1226,-0.007949993,0.11465,0.1084,-0.003200002,0.1052,0.11735,1.0825645,-0.26127174,0.8212928,-0.030949995,0.0864,0.12795,1.0903281,1.6758754,2.7662036,0.111049995,0.239,0.043212395,0.42574885,0.46896127,550,3,13.120995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.69362246593994,15.160552639735723]}"
00000000000000000171_0,0.3065,1.4689672,0.18901779,1.657985,-0.06459999,0.2419,0.20865,-0.06275,0.1459,0.13285,-0.008250006,0.1246,0.13015,-0.011950009,0.1182,0.14645,1.1252401,-0.25637367,0.8688664,-0.043749996,0.1027,0.26275,1.7941277,0.9332334,2.727361,0.017349988,0.2801,0.2842131,0.17921424,0.46342736,533,3,2.12979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.68562745991127,14.76421593638219]}"
00000000000000000172_0,0.1944,1.7052631,-0.030282557,1.6749805,0.020500004,0.2149,0.114,0.014299996,0.1283,0.1145,-7.9999864E-4,0.1137,0.1066,-0.003700003,0.1029,0.0975,0.9146341,0.06398592,0.97862,0.003200002,0.1007,0.2571,2.636923,-0.60415244,2.0327706,-0.052399993,0.2047,0.4500846,-0.1095476,0.34053698,555,3,3.0247674,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.68796307964999,15.102611303910013]}"
00000000000000000173_0,0.2231,1.4031447,0.26913765,1.6722825,-0.014650002,0.20845,0.159,-0.034349993,0.12465,0.1267,0.019950002,0.14665,0.1183,0.013550006,0.13185,0.1203,1.0169063,-0.14621985,0.87068635,-0.0055000037,0.1148,0.2128,1.768911,0.50635046,2.2752614,0.048400015,0.2612,0.27769437,0.11166736,0.38936174,439,3,0.961401,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.72021259834987,15.282543855319153]}"
00000000000000000174_0,0.2907,1.272767,0.12708585,1.3998529,-0.0051999986,0.2855,0.2284,-0.024450004,0.20395,0.1433,-0.0017499924,0.14155,0.1436,-0.001000002,0.1426,0.1772,1.2339833,-0.04148684,1.1924964,-0.0071500093,0.17005,0.2135,1.2048532,0.19238293,1.3972361,0.024100006,0.2376,0.09291013,0.072795756,0.16570589,649,3,7.3788605,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.74967733966899,14.983764191821]}"
00000000000000000175_0,0.1544,1.3773417,0.9282137,2.3055553,-0.00500001,0.1494,0.1121,-0.047299996,0.0648,0.1037,0.002000004,0.1057,0.0863,0.003200002,0.0895,0.0838,0.9710313,-0.22577998,0.74525136,-0.017100006,0.0667,0.133,1.5871122,1.6542673,3.2413795,0.08319999,0.2162,0.22693726,0.30151802,0.5284553,752,3,21.60344,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.63415399413122,15.017990004145954]}"
00000000000000000176_0,0.19105,1.6555458,0.5588505,2.2143962,-0.047999993,0.14305,0.1154,-0.050800003,0.0646,0.10995,-0.012199998,0.09775,0.0941,-0.0106500015,0.08345,0.097,1.0308183,-0.30044082,0.7303775,-0.036050003,0.06095,0.16345,1.6850516,1.7259412,3.4109926,0.04445,0.2079,0.25513533,0.291452,0.54658735,810,3,13.228966,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.49024388561529,15.168367982707561]}"
00000000000000000178_0,0.2007,1.6081731,0.35615247,1.9643255,-0.024499997,0.1762,0.1248,-0.035099998,0.0897,0.1092,0.002399996,0.1116,0.0973,3.9999932E-4,0.0977,0.1112,1.1428571,-0.3404006,0.8024565,-0.032799996,0.0784,0.178,1.6007195,1.2819335,2.882653,0.047999993,0.226,0.23098204,0.25390625,0.4848883,810,3,20.440214,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.6346929833017,15.028500292970152]}"
00000000000000000179_0,0.187,1.7,0.5998533,2.2998533,-0.030150011,0.15685,0.11,-0.0418,0.0682,0.122,-0.0132,0.1088,0.1107,-0.0119999945,0.0987,0.1019,0.9205059,-0.20419386,0.716312,-0.0312,0.0707,0.2214,2.1727183,1.8393046,4.012023,0.062250018,0.28365,0.36962575,0.23133379,0.60095954,539,3,1.335552,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.46095880735298,15.241760341420127]}"
0000000000000000017a_0,0.2127,1.264566,0.44519213,1.709758,-0.0076999962,0.205,0.1682,-0.048299998,0.1199,0.119,-0.0034000054,0.1156,0.1038,-5.00001E-4,0.1033,0.1113,1.0722543,-0.1661556,0.9060987,-0.017700002,0.0936,0.147,1.3207548,0.9709119,2.2916667,0.067499995,0.2145,0.13821138,0.2541937,0.39240506,685,3,2.0877247,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.42754147878374,14.941453541938971]}"
0000000000000000017b_0,0.15575,1.3403615,0.49634895,1.8367105,-0.0016500056,0.1541,0.1162,-0.032300003,0.0839,0.1156,0.006099999,0.1217,0.10085,0.0021499991,0.103,0.10565,1.0475954,-0.18934302,0.8582524,-0.017250001,0.0884,0.13035,1.2337908,0.9415487,2.1753395,0.061950013,0.1923,0.104660995,0.26548508,0.3701461,609,3,14.40626,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.74455694254952,15.035147826072636]}"
0000000000000000017c_0,0.19835,1.694575,0.41227433,2.1068492,-0.04455,0.1538,0.11705,-0.04405,0.073,0.1133,-0.0154,0.0979,0.0985,-0.011500001,0.087,0.10765,1.0928934,-0.38254854,0.71034485,-0.045849998,0.0618,0.16295,1.5137018,1.7524794,3.2661812,0.038900003,0.20185,0.20436068,0.326836,0.53119665,674,3,21.090786,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.44245351250012,15.203132784202987]}"
0000000000000000017e_0,0.361,1.3755001,0.21378577,1.5892859,-0.04949999,0.3115,0.26245,-0.066450015,0.196,0.13675,-0.005549997,0.1312,0.1354,-0.0048999935,0.1305,0.1701,1.2562778,-0.20723568,1.0490421,-0.03320001,0.1369,0.22675,1.3330394,0.5749228,1.9079622,0.03445001,0.2612,0.14274915,0.169484,0.31223315,576,3,4.724908,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.6436761361429,14.809580858230225]}"
0000000000000000017f_0,0.3111,1.3329049,0.49004328,1.8229482,-0.07120001,0.2399,0.2334,-0.101799995,0.1316,0.1382,-0.009100005,0.1291,0.1317,-0.006699994,0.125,0.1575,1.1958998,-0.3670998,0.8288,-0.053899996,0.1036,0.2158,1.3701588,1.3663275,2.7364862,0.06769998,0.2835,0.15617466,0.30856308,0.46473777,428,3,2.7802885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.45907234525633,15.336083446252676]}"
00000000000000000180_0,0.2233,1.4263812,-0.057314556,1.3690667,0.033400014,0.2567,0.15655,0.030949995,0.1875,0.11165,0.009649999,0.1213,0.1019,0.012900002,0.1148,0.11485,1.1270854,-0.002520985,1.1245644,0.014249995,0.1291,0.22285,1.940357,-0.1944235,1.7459334,0.002550006,0.2254,0.31981048,-0.048160244,0.27165022,566,3,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.72299737573064,15.061558295425751]}"
00000000000000000181_0,0.2128,1.6244274,0.20612143,1.8305489,-0.059399992,0.1534,0.131,-0.047199994,0.0838,0.117,-0.0046999976,0.1123,0.1051,-0.011399999,0.0937,0.0974,0.9267365,-0.16259561,0.76414084,-0.025800005,0.0716,0.2403,2.4671457,0.85548013,3.3226259,-0.002399996,0.2379,0.42315665,0.11416163,0.5373183,647,3,0.9595004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.55716837428218,14.86132381859551]}"
00000000000000000182_0,0.2527,1.4564842,0.09169109,1.5481752,-0.0406,0.2121,0.1735,-0.036500007,0.137,0.12415,-0.006350003,0.1178,0.1239,-0.01625,0.10765,0.1436,1.1589992,-0.12184178,1.0371574,-0.031950004,0.11165,0.2411,1.6789694,0.120851554,1.7998209,-0.04015,0.20095,0.25344422,0.032224357,0.28566858,545,3,3.826404,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.74626374158935,14.904442952233246]}"
00000000000000000183_0,0.16445,1.3251411,0.6517166,1.9768577,-0.0021499991,0.1623,0.1241,-0.042000003,0.0821,0.12315,-0.0030499995,0.1201,0.1068,-0.0031000003,0.1037,0.11,1.0299625,-0.24018434,0.78977823,-0.028099999,0.0819,0.13665,1.2422727,1.5159689,2.7582417,0.08925,0.2259,0.10804783,0.35978842,0.46783623,486,3,2.7802885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.72200922891811,15.183100353367122]}"
00000000000000000184_0,0.3473,1.2829701,0.0711196,1.3540896,-0.017849982,0.32945,0.2707,-0.027400002,0.2433,0.1469,-0.008399993,0.1385,0.1492,-0.015650004,0.13355,0.1809,1.2124664,-0.15892842,1.053538,-0.040199995,0.1407,0.2491,1.3770039,0.42932165,1.8063256,0.0050500035,0.25415,0.15860467,0.12871964,0.2873243,564,3,3.3774056,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.554293765373,15.091831520500579]}"
00000000000000000185_0,0.2092,1.4477508,0.45447916,1.90223,-0.042849988,0.16635,0.1445,-0.057050005,0.08745,0.106,-0.008199997,0.0978,0.0934,-0.008699998,0.0847,0.0925,0.990364,-0.24006885,0.75029516,-0.028949998,0.06355,0.1665,1.8,1.5162863,3.3162863,0.044249997,0.21075,0.2857143,0.2509244,0.5366387,689,3,6.730406,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.64035236959165,14.983404865707353]}"
00000000000000000187_0,0.1885,1.9553943,-0.22173798,1.7336563,0.026299998,0.2148,0.0964,0.027499996,0.1239,0.1231,0.011600003,0.1347,0.1072,0.008100003,0.1153,0.0979,0.91324633,0.021705968,0.9349523,0.009899996,0.1078,0.2612,2.6680286,-1.0260991,1.6419295,-0.08420001,0.177,0.45474797,-0.21177045,0.24297753,423,3,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.692544487599,15.368512628009391]}"
00000000000000000188_0,0.2922,1.2513919,0.19426034,1.4456521,-0.026199996,0.266,0.2335,-0.049500003,0.184,0.13355,-0.0074499995,0.1261,0.1306,-0.014300004,0.1163,0.16005,1.2254977,-0.1610093,1.0644884,-0.036250003,0.1238,0.19495,1.2180568,0.6753196,1.8933765,0.039450005,0.2344,0.098309845,0.2104562,0.30876607,575,3,6.7496014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.748150203686,14.86590522654452]}"
00000000000000000189_0,0.2868,1.3657143,0.6266521,1.9923664,-0.18239999,0.1044,0.21,-0.15759999,0.0524,0.136,-0.021600008,0.1144,0.1387,-0.03689999,0.1018,0.1692,1.2198992,-0.3417066,0.87819254,-0.0798,0.0894,0.2261,1.3362883,0.0093492195,1.3456376,-0.105799995,0.1203,0.1439413,0.0034120705,0.14735337,520,3,4.725312,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.44838239337531,15.255504565267156]}"
0000000000000000018a_0,0.2697,1.382368,0.23881322,1.6211812,-0.030899987,0.2388,0.1951,-0.04779999,0.1473,0.1228,-0.0019999966,0.1208,0.1132,-0.001500003,0.1117,0.1257,1.110424,-0.25456005,0.8558639,-0.030099995,0.0956,0.1966,1.5640415,1.1336572,2.6976986,0.061299995,0.2579,0.2199814,0.23914164,0.45912305,648,3,1.3342911,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.59849087735168,14.85261016033955]}"
0000000000000000018b_0,0.3425,1.3259776,0.2927275,1.618705,-0.07249999,0.27,0.2583,-0.0915,0.1668,0.13805,-0.010849997,0.1272,0.1362,-0.016999997,0.1192,0.1666,1.2232013,-0.20390593,1.0192953,-0.045100003,0.1215,0.2121,1.2731092,0.7877962,2.0609055,0.038300008,0.2504,0.12014786,0.2264507,0.34659857,736,3,6.8178124,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.65849833833087,14.899592049699]}"
0000000000000000018c_0,0.2806,1.3601551,0.36141357,1.7215687,-0.061100006,0.2195,0.2063,-0.07880001,0.1275,0.127,-0.0048000067,0.1222,0.1142,-0.008900002,0.1053,0.1316,1.1523643,-0.2691734,0.8831909,-0.038600005,0.093,0.1744,1.3252279,0.9446645,2.2698925,0.036699995,0.2111,0.13986926,0.24848981,0.38835907,536,3,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.36205429457142,15.10800119561473]}"
0000000000000000018d_0,0.2218,1.6060826,0.85383004,2.4599125,-0.053049996,0.16875,0.1381,-0.0695,0.0686,0.1098,-0.010350004,0.09945,0.0952,-0.009500004,0.0857,0.0995,1.045168,-0.37655658,0.66861147,-0.0422,0.0573,0.1746,1.7547739,2.894441,4.6492147,0.091800004,0.2664,0.27398762,0.37198088,0.6459685,720,3,29.545435,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.5468377485148,15.136747284706555]}"
0000000000000000018e_0,0.2193,1.3234762,0.041568123,1.3650442,-0.0033500046,0.21595,0.1657,-0.0075000077,0.1582,0.1173,4.5000017E-4,0.11775,0.112,-0.0038000047,0.1082,0.1334,1.1910713,-0.040424377,1.1506469,-0.008899994,0.1245,0.188,1.4092953,-0.007287358,1.402008,-0.013449997,0.17455,0.16988178,-0.0025184632,0.16736332,484,3,4.7369165,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.29584845813181,15.335005467911733]}"
